YEAR,MONTH,DAY,ORIGIN,ID,COUNTRY,REGION,DEPARTMENT_OF_ENERGY,LATITUDE,LONGITUDE,DEPTH,YIELD_1,YEILD_2,PURPOSE,NAME,TYPE;
74,09,26, 150500.2, 74034, USA, NTS, UGS ,37.133, -116.068, 0.000, 20.0, 200.0, WR, STANYAN, SHAFT ;
74,09,26, 0.0, 74050, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, TRUMBULL, SHAFT ;
74,10,02, 0.0, 74057, USSR, JAKUTS, RUSS ,0.000, 0.000, 0.000, 1.7, 1.7, PNE, KRISTALL, SHAFT ;
74,10,16, 63257.5, 74035, USSR, SEMI, KAZAKH ,49.972, 78.960, 0.000, 0.001, 20.0, WE, SHAFT, ;
74,10,17, 0.0, 74051, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, ESTACA, SHAFT ;
74,10,28, 0.0, 74036, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WE, HYBLA, FAIR TUNNEL ;
74,11,02, 45956.7, 74037, USSR, NZ, RUSS ,70.817, 54.063, 0.000, 1500.0, 10000.0, WR, SHAFT, ;
74,11,02, 0.0, 74052, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, TEMESCAL, SHAFT ;
74,11,26, 0.0, 74053, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, SE, PUDDLE, SHAFT ;
74,11,28, 0.0, 74058, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, SHAFT, ;
74,12,07, 55956.9, 74039, USSR, SEMI, KAZAKH ,49.908, 77.648, 0.000, 1.7, 1.7, PNE, LAZURIT, SHAFT ;
74,12,16, 62302.4, 74040, USSR, SEMI, KAZAKH ,49.755, 78.064, 0.000, 0.001, 20.0, WR, TUNNEL, ;
74,12,16, 64102.4, 74041, USSR, SEMI, KAZAKH ,49.824, 78.117, 0.000, 3.8, 3.8, PNE, TUNNEL, ;
74,12,16, 133004.2, 74042, USA, NTS, ISC ,37.110, -116.320, 0.000, 0.0, 20.0, WR, KEEL, SHAFT ;
74,12,27, 54656.8, 74043, USSR, SEMI, KAZAKH ,49.960, 79.046, 0.000, 20.0, 150.0, WR, SHAFT, ;
75,02,06, 0.0, 75036, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, PORTOLA, SHAFT 2x ;
75,02,06, 0.0, 75037, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, TELEME, SHAFT ;
75,02,19, 0.0, 75038, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, BILGE, SHAFT ;
75,02,20, 53257.6, 75001, USSR, SEMI, KAZAKH ,49.760, 78.090, 0.000, 0.001, 20.0, WE, TUNNEL, 3x ;
75,02,20, 0.0, 75041, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WE, TUNNEL, ;
75,02,28, 151500.1, 75002, USA, NTS, ISC ,37.110, -116.060, 0.713, 20.0, 200.0, WR, TOPGALLANT, SHAFT ;
75,03,07, 150000.2, 75003, USA, NTS, ISC ,37.130, -116.080, 0.600, 20.0, 200.0, WR, CABRILLO, SHAFT ;
75,03,11, 54257.7, 75004, USSR, SEMI, KAZAKH ,49.760, 78.230, 0.000, 0.001, 20.0, WR, TUNNEL, ;
75,04,05, 194500.2, 75005, USA, NTS, ISC ,37.180, -116.210, 0.305, 0.0, 20.0, WE, DINING, CAR TUNNEL ;
75,04,24, 141000.2, 75006, USA, NTS, ISC ,37.110, -116.080, 0.412, 20.0, 200.0, WR, EDAM, SHAFT ;
75,04,25, 650003.0, 75007, USSR, AZGIR, KAZAKH ,48.100, 47.200, 0.000, 0.35, 0.35, PNE, SHAFT, ;
75,04,27, 53657.2, 75008, USSR, SEMI, KAZAKH ,49.940, 79.020, 0.000, 20.0, 150.0, WR, SHAFT, ;
75,04,30, 150000.0, 75009, USA, NTS, ISC ,37.110, -116.030, 0.000, 20.0, 200.0, WR, OBAR, SHAFT ;
75,05,14, 140000.4, 75010, USA, NTS, ISC ,37.220, -116.470, 0.765, 200.0, 1000.0, WR, TYEO, SHAFT ;
75,06,03, 142000.2, 75011, USA, NTS, ISC ,37.330, -116.520, 0.732, 20.0, 200.0, WR, STILTON, SHAFT ;
75,06,03, 144000.1, 75012, USA, NTS, ISC ,37.090, -116.030, 0.637, 20.0, 200.0, WR, MIZZEU, SHAFT ;
75,06,05, 181500.0, 75013, FRANCE, FANGATAUFA, WTN ,15.450, -140.500, 0.000, 0.0, 5.0, WR, ACHILLE, SHAFT/GR F ;
75,06,08, 32657.6, 75014, USSR, SEMI, KAZAKH ,49.750, 78.080, 0.000, 0.001, 20.0, PNE, TUNNEL, ;
75,06,11, 0.0, 75039, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, SE, ALVISO, SHAFT ;
75,06,18, 0.0, 75040, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, SE, FUTTOCK, SHAFT ;
75,06,19, 130000.1, 75015, USA, NTS, ISC ,37.350, -116.320, 0.912, 200.0, 1000.0, WR, MAST, SHAFT ;
75,06,26, 123000.2, 75016, USA, NTS, ISC ,37.270, -116.370, 1.311, 200.0, 1000.0, WR, CAMEMBERT, SHAFT ;
75,06,30, 32657.3, 75017, USSR, SEMI, KAZAKH ,49.980, 78.920, 0.000, 0.001, 20.0, WR, SHAFT, ;
75,07,15, 0.0, 75042, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, SHAFT, 2x ;
75,08,07, 35657.6, 75018, USSR, SEMI, KAZAKH ,49.830, 78.230, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
75,08,12, 0.0, 75043, USSR, JAKUTS, RUSS ,0.000, 0.000, 0.000, 7.6, 7.6, PNE, GORIZONT, SHAFT ;
75,08,23, 85957.9, 75019, USSR, NZ, RUSS ,73.340, 54.500, 0.000, 0.001, 1500.0, WE, TUNNEL, F8x ;
75,09,06, 170000.1, 75020, USA, NTS, ISC ,37.020, -116.030, 0.417, 0.0, 20.0, WR, MARSH, SHAFT ;
75,09,29, 0.0, 75021, USSR, KRASNO, RUSS ,69.600, 90.460, 0.000, 7.6, 7.6, PNE, GORIZONT, SHAFT ;
75,10,05, 42743.9, 75022, USSR, SEMI, KAZAKH ,55.800, 75.100, 0.000, 0.001, 20.0, WR, TUNNEL, ;
75,10,18, 85956.5, 75023, USSR, NZ, RUSS ,70.840, 53.530, 0.000, 150.0, 1500.0, WR, SHAFT, 2x ;
75,10,18, 0.0, 75044, USSR, NZ, RUSS ,73.000, 55.000, 0.000, 150.0, 1500.0, WR, SHAFT, ;
75,10,21, 115957.7, 75024, USSR, NZ, RUSS ,73.320, 54.930, 0.000, 20.0, 1500.0, WR, TUNNEL, F5x ;
75,10,24, 171126.1, 75025, USA, NTS, ISC ,37.220, -116.180, 0.348, 0.0, 20.0, WE, HUSCY, PUP TUNNEL ;
75,10,27, 5959.0, 75026, CHINA, LOP, NOR ,41.430, 88.400, 0.000, 0.0, 10.0, WR, UG, ;
75,10,28, 143000.2, 75027, USA, NTS, ISC ,37.280, -116.410, 1.265, 200.0, 1000.0, WR, KASSERI, SHAFT ;
75,10,29, 44657.3, 75028, USSR, SEMI, KAZAKH ,49.920, 78.910, 0.000, 20.0, 150.0, WR, SHAFT, ;
75,11,18, 153000.4, 75029, USA, NTS, ISC ,36.990, -116.040, 0.000, 0.0, 20.0, WR, DECK, SHAFT ;
75,11,20, 150000.1, 75030, USA, NTS, ISC ,37.220, -116.370, 0.817, 200.0, 1000.0, WR, INLET, SHAFT ;
75,11,26, 4800.0, 75031, FRANCE, FANGATAUFA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, HECTOR, SHAFT/GR ;
75,11,26, 153000.2, 75032, USA, NTS, ISC ,37.120, -116.020, 0.320, 0.0, 20.0, WR, LEYDEN, SHAFT ;
75,12,13, 45657.5, 75033, USSR, SEMI, KAZAKH ,49.810, 78.240, 0.000, 0.001, 20.0, WR, TUNNEL, ;
75,12,20, 200000.2, 75034, USA, NTS, ISC ,37.120, -116.060, 0.716, 20.0, 200.0, WR, CHIBERTA, SHAFT ;
75,12,25, 51657.2, 75035, USSR, SEMI, KAZAKH ,50.020, 78.860, 0.000, 20.0, 150.0, WR, SHAFT, ;
76,01,03, 191500.2, 76001, USA, NTS, ISC ,37.300, -116.330, 1.451, 200.0, 1000.0, WR, MUENSTER, SHAFT ;
76,01,15, 44657.3, 76002, USSR, SEMI, KAZAKH ,49.800, 78.250, 0.000, 0.001, 20.0, WR, TUNNEL, ;
76,01,23, 60000.0, 76003, CHINA, LOP, NOR ,41.500, 89.000, 0.000, 6:0 . 20.0, WR ATMOSPH ,,,;
76,02,04, 142000.1, 76004, USA, NTS, ISC ,37.070, -116.030, 0.640, 20.0, 200.0, WR, KEELSON, SHAFT ;
76,02,04, 144000.2, 76005, USA, NTS, ISC ,37.110, -116.040, 0.655, 20.0, 200.0, WR, ESROM, SHAFT ;
76,02,12, 144500.2, 76006, USA, NTS, UGS ,37.271, -116.488, 1.219, 200.0, 1000.0, WR, FONTINA, SHAFT ;
76,02,14, 113000.2, 76007, USA, NTS, ISC ,37.240, -116.420, 1.167, 200.0, 500.0, WR, CHESHIRE, SHAFT ;
76,02,26, 0.0, 76042, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, SHALLOWS, SHAFT ;
76,03,09, 140000.1, 76008, USA, NTS, ISC ,37.310, -116.360, 0.869, 200.0, 500.0, WR, ESTUARY, SHAFT ;
76,03,14, 123000.2, 76009, USA, NTS, ISC ,37.310, -116.470, 1.237, 500.0, 1000.0, WR, COLBY, SHAFT ;
76,03,17, 141500.1, 76010, USA, NTS, ISC ,37.260, -116.310, 0.879, 200.0, 500.0, WR, POOL, SHAFT ;
76,03,17, 144500.1, 76011, USA, NTS, ISC ,37.110, -116.050, 0.780, 200.0, 500.0, WR, STRAIT, SHAFT ;
76,03,17, 0.0, 76047, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
76,03,29, 0.0, 76049, USSR, AZGIR, KAZAKH ,48.000, 47.000, 0.000, 0.0, 10.0, PNE, SHAFT, ;
76,04,03, 4500.0, 76012, FRANCE, MURUROA, HFS ,22.000, -139.000, 0.000, 0.0, 5.0, WR, PATROCOLE, SHAFT/GR ;
76,04,10, 0.0, 76048, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
76,04,21, 45757.9, 76013, USSR, SEMI, KAZAKH ,49.840, 78.180, 0.000, 0.001, 20.0, WR, SHAFT, ;
76,04,21, 50257.3, 76014, USSR, SEMI, KAZAKH ,49.890, 78.830, 0.000, 0.001, 20.0, WR, TUNNEL, ;
76,05,12, 195001.9, 76015, USA, NTS, ISC ,37.190, -116.250, 0.000, 0.0, 20.0, WE, MIGHTY, EPIC TUNNEL ;
76,05,19, 125658.0, 76016, USSR, SEMI, KAZAKH ,49.840, 77.970, 0.000, 0.001, 20.0, WR, TUNNEL, ;
76,05,20, 0.0, 76043, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, RIVOLI, SHAFT ;
76,06,09, 30257.5, 76017, USSR, SEMI, KAZAKH ,49.980, 79.070, 0.000, 0.001, 20.0, WR, SHAFT, ;
76,07,04, 25657.5, 76018, USSR, SEMI, KAZAKH ,49.850, 78.970, 0.000, 20.0, 150.0, WR, SHAFT, ;
76,07,11, 2957.8, 76019, FRANCE, MURUROA, ISC ,22.100, -138.700, 0.000, 0.0, 20.0, WR, MENELAS, SHAFT/GR ;
76,07,22, 0.0, 76021, FRANCE, MURUROA, HFS ,22.000, -139.000, 0.000, 0.0, 0.0, SE, CALYPSO, SHAFT/GR ;
76,07,23, 23528.0, 76020, USSR, SEMI, KAZAKH ,49.800, 78.080, 0.000, 0.001, 20.0, WR, TUNNEL, ;
76,07,27, 203000.1, 76022, USA, NTS, ISC ,37.070, -116.040, 0.000, 20.0, 150.0, WR, BILLET, SHAFT ;
76,07,29, 45958.0, 76023, USSR, AZGIR, KAZAKH ,47.810, 48.100, 0.000, 58.0, 58.0, PNE, SHAFT, ;
76,08,04, 25658.8, 76024, USSR, SEMI, KAZAKH ,49.900, 77.700, 0.000, 0.001, 20.0, WR, SHAFT, ;
76,08,26, 143000.2, 76025, UK, NTS, ISC ,37.130, -116.080, 0.000, 20.0, 150.0, WR, BANON, SHAFT ;
76,08,28, 25657.6, 76026, USSR, SEMI, KAZAKH ,49.950, 78.980, 0.000, 20.0, 150.0, WR, SHAFT, ;
76,09,26, 60000.0, 76027, CHINA, LOP, NOR ,41.500, 89.000, 0.000, 20.0, 200.0, WR, ATMOSPH, ;
76,09,29, 25957.7, 76028, USSR, NZ, RUSS ,73.410, 54.500, 0.000, 20.0, 150.0, WR, TUNNEL, 2x ;
76,10,06, 0.0, 76044, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, GOUDA, SHAFT ;
76,10,17, 50003.8, 76029, CHINA, LOP, NOR ,41.640, 88.210, 0.000, 10.0, 20.0, WR, UG, ;
76,10,20, 75S57.8, 76030, USSR, NZ, RUSS ,73.400, 54.470, 0.000, 0.0, 20.0, WR, TUNNEL, F4x ;
76,10,30, 45702.5, 76031, USSR, SEMI, KAZAKH ,49.980, 78.200, 0.000, 0.001, 20.0, WE, TUNNEL, ;
76,10,30, 0.0, 76050, FRANCE, MURUROA, SPA ,22.000, -138.000, 0.000, 0.0, 5.0, WR, ULYSSE, A SHAFT/GR ;
76,11,05, 35956.9, 76032, USSR, JAKUTS, RUSS ,61.520, 112.730, 0.000, 15.0, 15.0, PNE, OKA, SHAFT ;
76,11,10, 0.0, 76045, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, SPRIT, SHAFT ;
76,11,17, 60017.6, 76033, CHINA, LOP, NOR ,40.780, 89.660, 0.000, 2000.0, 8000.0, WR, AIRDROP, F ;
76,11,23, 50257.5, 76034, USSR, SEMI, KAZAKH ,49.970, 79.010, 0.000, 20.0, 150.0, WR, SHAFT, ;
76,11,23, 151459.8, 76035, USA, NTS, ISC ,37.130, -116.080, 0.317, 0.0, 20.0, WR, CHEVRE, SHAFT ;
76,12,05, 0.0, 76037, FRANCE, MURUROA, HFS ,22.000, -139.000, 0.000, 0.0, 5.0, WR, ASTYANAX, SHAFT/GR ;
76,12,07, 45657.5, 76036, USSR, SEMI, KAZAKH ,49.870, 78.890, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
76,12,07, 0.0, 76051, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, SHAFT, ;
76,12,08, 144930.1, 76038, USA, NTS, ISC ,37.080, -116.000, 0.427, 0.0, 20.0, WR, REDMUD, SHAFT ;
76,12,21, 150900.2, 76039, USA, NTS, ISC ,37.120, -116.070, 0.331, 0.0, 20.0, WR, ASIAGO, SHAFT ;
76,12,21, 0.0, 76046, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, SUTTER, SHAFT ;
76,12,28, 180000.1, 76040, USA, NTS, ISC ,37.100, -116.040, 0.640, 20.0, 150.0, WR, RUDDER, SHAFT ;
76,12,30, 35657.0, 76041, USSR, SEMI, KAZAKH ,49.800, 78.150, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
77,02,16, 0.0, 77038, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WP, COVE, SHAFT 2x ;
77,02,19, 232957.7, 77001, FRANCE, MURUROA, ISC ,22.140, -138.720, 0.000, 0.0, 20.0, WR, ULYSSE, B SHAFT/GR ;
77,03,08, 0.0, 77039, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, DOFINO, SHAFT F2x ;
77,03,19, 230058.4, 77002, FRANCE, MURUROA, ISC ,21.890, -138.960, 0.000, 0.0, 150.0, WR, NESTOR, SHAFT/GR ;
77,03,29, 35657.8, 77003, USSR, SEMI, KAZAKH ,49.790, 78.150, 0.000, 20.0, 150.0, WR, SHAFT, ;
77,03,29, 0.0, 77046, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 20.0, WR, TUNNEL, F3x ;
77,04,02, 0.0, 77047, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, OEDIPE, SHAFT/GR ;
77,04,05, 150000.2, 77004, USA, NTS, UGS ,37.120, -116.062, 0.690, 20.0, 150.0, WR, MARSILLY, SHAFT ;
77,04,25, 40658.0, 77005, USSR, SEMI, KAZAKH ,49.850, 78.160, 0.000, 0.001, 20.0, WR, TUNNEL, ;
77,04,27, 150000.1, 77006, USA, NTS, ISC ,37.090, -116.030, 0.594, 20.0, 150.0, WR, BULKHEAD, SHAFT ;
77,05,25, 165959.3, 77007, USA, NTS, ISC ,37.100, -116.060, 0.564, 20.0, 150.0, WR, CREWLINE, SHAFT ;
77,05,29, 25657.5, 77008, USSR, SEMI, KAZAKH ,49.860, 78.840, 0.000, 20.0, 150.0, WR, SHAFT, ;
77,06,02, 0.0, 77040, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, FOREFOOT, SHAFT ;
77,06,28, 0.0, 77048, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 0.0, SE, ANDROMAQUE, SHAFT/GR ;
77,06,29, 30657.8, 77009, USSR, SEMI, KAZAKH ,49.960, 78.910, 0.000, 0.001, 20.0, WR, SHAFT, ;
77,07,06, 225955.1, 77010, FRANCE, MURUROA, ISC ,22.400, -139.000, 0.000, 0.0, 20.0, WR, AJAX, SHAFT/GR ;
77,07,12, 0.0, 77049, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 0.0, SE, CLYTEMNESTRE, SHAFT/GR ;
77,07,26, 165957.8, 77011, USSR, KRASNO, RUSS ,69.540, 90.510, 0.000, 15.0, 15.0, PNE, METEORIT, SHAFT ;
77,07,28, 0.0, 77041, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, CARNELIAN, SHAFT ;
77,07,30, 15657.8, 77012, USSR, SEMI, KAZAKH ,49.730, 78.090, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
77,08,04, 164000.1, 77013, USA, NTS, ISC ,37.090, -116.010, 0.518, 20.0, 150.0, WR, STRAKE, SHAFT ;
77,08,11, 220200.3, 77014, USSR, CHITA, RUSS ,50.950, 110.780, 0.000, 8.5, 8.5, PNE, METEORIT, SHAFT ;
77,08,16, 0.0, 77042, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, FLOTOST, SHAFT ;
77,08,16, 0.0, 77043, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, GRUYERE, SHAFT F2x ;
77,08,17, 42657.9, 77015, USSR, SEMI, KAZAKH ,49.820, 78.140, 0.000, 0.001, 20.0, WR, TUNNEL, ;
77,08,19, 175500.1, 77016, USA, NTS, ISC ,37.110, -116.050, 0.701, 20.0, 150.0, WR, SCANTLING, SHAFT ;
77,08,19, 0.0, 77044, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, SCUPPER, SHAFT ;
77,08,21, 215958.3, 77017, USSR, KRASNO, RUSS ,64.130, 99.620, 0.000, 8.5, 8.5, PNE, METEORIT, SHAFT ;
77,09,01, 25957.8, 77018, USSR, NZ, RUSS ,73.370, 54.410, 0.000, 0.001, 150.0, WR, TUNNEL, F4x ;
77,09,05, 30257.8, 77019, USSR, SEMI, KAZAKH ,50.050, 78.930, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
77,09,10, 160003.3, 77020, USSR, IRKUTS, RUSS ,57.290, 106.230, 0.000, 7.6, 7.6, PNE, METEORIT, SHAFT ;
77,09,15, 143630.1, 77021, USA, NTS, ISC ,37.000, -116.000, 0.381, 0.0, 20.0, WR, EBBTIDE, SHAFT ;
77,09,17, 70000.0, 77022, CHINA, LOP, NOR ,41.500, 89.000, 0.000, 0.0, 20.0, WR, ATMOSPH, ;
77,09,27, 140000.2, 77023, USA, NTS, ISC ,37.100, -116.100, 0.530, 20.0, 150.0, WR, COULOMMIERS, SHAFT ;
77,09,30, 65955.9, 77024, USSR, AZGIR, KAZAKH ,47.850, 48.130, 0.000, 10.0, 10.0, PNE, SHAFT, ;
77,10,09, 105958.8, 77025, USSR, NZ, RUSS ,73.470, 54.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
77,10,14, 0.0, 77050, USSR, AZGIR, KAZAKH ,48.000, 47.000, 0.000, 0.1, 0.1, PNE, SHAFT, ;
77,10,26, 141500.1, 77026, USA, NTS, ISC ,37.100, -116.300, 0.381, 0.0, 20.0, WR, BOBSTAY, SHAFT ;
77,10,29, 30657.7, 77027, USSR, SEMI, KAZAKH ,49.780, 78.160, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
77,10,29, 30703.0, 77028, USSR, SEMI, KAZAKH ,50.060, 78.870, 0.000, 20.0, 150.0, WR, SHAFT, ;
77,10,30, 0.0, 77051, USSR, AZGIR, KAZAKH ,48.000, 47.000, 0.000, 0.01, 0.01, PNE, SHAFT, ;
77,11,01, 180600.1, 77029, USA, NTS, ISC ,37.190, -116.210, 0.385, 0.0, 20.0, WE, HYBLA, GOLD TUNNEL ;
77,11,09, 220000.1, 77030, USA, NTS, ISC ,37.070, -116.050, 0.701, 20.0, 150.0, WR, SANDREEF, SHAFT ;
77,11,12, 13000.0, 77031, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, ORESTE, SHAFT/GR ;
77,11,12, 0.0, 77052, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, SHAFT, ;
77,11,17, 193000.1, 77032, USA, NTS, ISC ,37.020, -116.020, 0.372, 0.0, 20.0, WR, SEAMOUNT, SHAFT ;
77,11,24, 165958.6, 77033, FRANCE, MURUROA, ISC ,21.860, -138.940, 0.000, 0.0, 150.0, WR, ENEE, SHAFT/GR ;
77,11,27, 0.0, 77053, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
77,11,30, 40657.6, 77034, USSR, SEMI, KAZAKH ,49.930, 78.890, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
77,12,14, 153000.2, 77035, USA, NTS, ISC ,37.130, -116.090, 0.668, 20.0, 150.0, WR, FARALLONES, SHAFT ;
77,12,14, 0.0, 77045, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, RIB, SHAFT ;
77,12,17, 220000.0, 77036, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, LAOCOON, SHAFT/GR ;
77,12,26, 40257.8, 77037, USSR, SEMI, KAZAKH ,49.850, 78.140, 0.000, 0.001, 20.0, WR, TUNNEL, ;
77,12,26, 0.0, 77054, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 20.0, WR, TUNNEL, F4x ;
78,02,13, 215259.6, 78001, USA, NTS, ISC ,37.100, -116.000, 0.000, 0.0, 20.0, WR, CAMPOS, SHAFT ;
78,02,23, 170000.2, 78002, USA, NTS, ISC ,37.120, -116.060, 0.658, 20.0, 150.0, WR, REBLOCHON, SHAFT ;
78,02,27, 230000.0, 78003, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, PLYPHEME, SHAFT/GR ;
78,03,15, 50000.0, 78054, CHINA, LOP, NOR ,41.500, 89.000, 0.000, 6.0, 20.0, WR, ATMOSPH, ;
78,03,16, 150000.1, 78004, USA, NTS, ISC ,37.010, -116.100, 0.000, 0.0, 20.0, WR, KARAB, SHAFT ;
78,03,19, 34657.3, 78005, USSR, SEMI, KAZAKH ,49.940, 77.790, 0.001, 20.0, WR SHAFT ,,,;
78,03,22, 172958.0, 78006, FRANCE, MURUROA, ISC ,22.000, -138.700, 0.000, 0.0, 5.0, WR, PYLADE, SHAFT/GR ;
78,03,23, 163000.2, 78007, USA, NTS, ISC ,37.100, -116.050, 0.640, 20.0, 150.0, WE, ICEBERG, SHAFT ;
78,03,23, 0.0, 78056, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WE, TOPMAST, SHAFT ;
78,03,25, 0.0, 78059, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, HECUBE, SHAFT/GR ;
78,03,26, 35657.7, 78008, USSR, SEMI, KAZAKH ,49.710, 78.060, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
78,04,11, 153000.2, 78009, UK, NTS, ISC ,37.300, -116.330, 0.633, 20.0, 150.0, WR, FONDUTTA, SHAFT ;
78,04,11, 174500.1, 78010, USA, NTS, ISC ,37.230, -116.370, 0.611, 20.0, 150.0, WR, BACKBEACH, SHAFT ;
78,04,22, 30657.7, 78011, USSR, SEMI, KAZAKH ,49.720, 78.180, 0.000, 0.001, 20.0, WR, TUNNEL, 3x ;
78,04,25, 0.0, 78057, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, SE, ASCO, SHAFT ;
78,05,10, 0.0, 78060, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 0.0, WR, TRANSOM, SHAFT F ;
78,05,24, 0.0, 78061, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 0.001, SAM, TUNNEL, ;
78,05,29, 45657.6, 78012, USSR, SEMI, KAZAKH ,49.890, 78.200, 0.000, 0.001, 20.0, WE, TUNNEL, ;
78,06,01, 170000.0, 78013, USA, NTS, UGS ,37.034, -116.037, 0.000, 0.0, 20.0, WR, JACKPOTS, SHAFT ;
78,06,02, 0.0, 78062, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 0.001, SAM, TUNNEL, ;
78,06,11, 25657.8, 78014, USSR, SEMI, KAZAKH ,49.880, 78.810, 0.000, 20.0, 150.0, WR, SHAFT, ;
78,07,01, 0.0, 78063, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 20.0, WR, XANTHOS, SHAFT/GR ;
78,07,05, 24657.5, 78015, USSR, SEMI, KAZAKH ,49.840, 78.910, 0.000, 20.0, 150.0, WR, SHAFT, ;
78,07,07, 135959.3, 78016, USA, NTS, UGS ,37.100, -116.010, 0.000, 0.0, 20.0, WR, SATZ, SHAFT ;
78,07,12, 170000.1, 78017, USA, NTS, ISC ,37.080, -116.040, 0.564, 20.0, 150.0, WR, LOWBALL, SHAFT ;
78,07,19, 180000.0, 78018, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, ARES, SHAFT/GR ;
78,07,26, 230000.0, 78019, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, IDOMENEE, SHAFT/GR ;
78,07,28, 24657.8, 78020, USSR, SEMI, KAZAKH ,49.730, 78.150, 0.000, 0.001, 150.0, WR, TUNNEL, F5x ;
78,08,09, 175958.1, 78021, USSR, JAKUTS, RUSS ,63.650, 125.340, 0.000, 22.0, 22.0, PNE, KRATON, SHAFT ;
78,08,10, 75957.7, 78022, USSR, NZ, RUSS ,73.310, 54.700, 0.000, 0.001, 150.0, WR, TUNNEL, F6x ;
78,08,24, 180004.0, 78023, USSR, JAKUTS, RUSS ,65.870, 112.560, 0.000, 22.0, 22.0, PNE, KRATON, SHAFT ;
